MangaID,Genre,Author
15458,"Drama,Historical,Shoujo,Shounen Ai","Takemiya, Keiko (Story & Art)"
15459,"Adventure,Mystery,Drama,Historical,Romance,Shoujo,Gender Bender","Shibata, Isuzu (Art), Seike, Mimori (Story)"
15469,"Comedy,Romance,School,Harem,Seinen","Fujiwara, Sato (Story & Art)"
15472,"Action,Drama,Horror,Romance,Shoujo,Supernatural","Tamura, Yumi (Story & Art)"
15473,"Mystery,Shounen","Baba, Tamio (Story & Art)"
15474,"Fantasy,School,Shoujo","Kazama, Ayami (Story & Art)"
15475,"Action,Drama,Horror,Shoujo,Supernatural","Tamura, Yumi (Story & Art)"
15480,"Action,Adventure,Mystery,Shoujo Ai","Ishida, Akira (Art)"
15481,"Comedy,Romance,Shounen Ai,Slice of Life",Kiki (Story & Art)
15484,"Comedy,Drama,Slice of Life,Seinen","Ishiguro, Masakazu (Story & Art)"
15486,"Demons,Horror,Supernatural","Nasu, Kinoko (Story), Koyama, Hirokazu (Art)"
15490,"Comedy,Fantasy,Yaoi","Mishima, Kazuhiko (Story & Art)"
15491,"Drama,Fantasy,Horror,Romance,Shoujo","Mihara, Mitsukazu (Story & Art)"
15492,"Comedy,Yaoi","Mishima, Kazuhiko (Story & Art)"
15495,"Comedy,School,Shounen","Tsuchida, Kenta (Story & Art)"
15499,"School,Yaoi","Takahashi, Yuu (Story & Art)"
15500,"Mystery,Horror,Josei","Ono, Fuyumi (Story), Yamamoto, Kotetsuko (Art)"
15505,"Historical,Yaoi","Jinko, Souma (Story & Art)"
15507,"School,Yaoi","Kiyoi, Kiriyu (Story & Art)"
15515,"Mystery,Drama,Fantasy,Romance,Slice of Life,Seinen","Irie, Aki (Story & Art)"
15516,"Mystery,Horror,Sci-Fi,Shounen","Tezuka, Osamu (Story & Art)"
15517,Historical,"Tezuka, Osamu (Story & Art)"
15522,Yaoi,"Misasagi, Fuhri (Story & Art)"
15525,"Romance,School,Shoujo","Tajima, Mimi (Story & Art)"
15526,"Action,Comedy,Romance,Sci-Fi,Space","Mori, Kotarou (Art), Yoshioka, Hitoshi (Story)"
15530,"Comedy,School,Shoujo","Sakura, Momoko (Story & Art)"
15531,"Comedy,Romance,School,Vampire","Shiina, Dai (Story & Art)"
15532,"Comedy,Fantasy,Shoujo",
15535,"School,Yaoi","Kusama, Sakae (Story & Art)"
15537,"Action,Historical,Supernatural,Seinen","Akana, Shuu (Art), Nakashima, Kazuki (Story)"
15538,"Action,Historical,Seinen","Haibara, Yaku (Story & Art)"
15553,"Comedy,Ecchi,Fantasy,Romance,Seinen,Gender Bender","Takeda, Sun (Story & Art)"
15567,"Action,Comedy,Shounen,Police","Umezawa, Haruto (Story & Art)"
15568,"Comedy,Hentai","Naruko, Hanaharu (Story & Art)"
15571,"School,Shounen Ai","Asou, Kai (Art), Kuga, Arika (Story)"
15573,"Action,Drama,Ecchi,Police,Seinen","Kobayashi, Hiyoko (Story & Art)"
15578,"Drama,Ecchi,Romance,School,Shounen,Sports","Sasuga, Kei (Story & Art)"
15586,"Comedy,Romance,Shoujo,Vampire","Ibuki, Kaede (Story & Art)"
15587,"Action,Sci-Fi,Seinen","Sakaki, Ichirou (Story), Maekawa, Kazuo (Art)"
15589,Seinen,"Maruo, Suehiro (Story & Art), Edogawa, Ranpo (Story)"
15590,"Comedy,Ecchi,Romance,School,Harem,Supernatural,Seinen",Kaishinshi (Story & Art)
15594,"Romance,Shoujo","Asano, Minako (Story & Art)"
15595,"Comedy,Romance,School,Shoujo","Ikeyamada, Go (Story & Art), Kurumatani, Haruko (Story & Art), Chiba, Kozue (Story & Art), Shiraishi, Yuki (Story & Art), Ootani, Hanayo (Story & Art), Mamura, Mio (Story & Art), Naoda, Tsuboko (Story & Art), Hattori, Miki (Story & Art)"
15601,"Comedy,Shoujo,Supernatural","Lee, Ji-Hyun (Story & Art)"
15604,Ecchi,"Azuma, Tesshin (Story & Art)"
15607,"Drama,Historical,Romance,Yaoi","Itsuki, Kaname (Art), Suzuki, Ami (Story)"
15608,"Romance,School,Shoujo","Takagawa, Yuna (Story & Art)"
15609,"Historical,Romance,Shoujo","Yukimura, Yuni (Story & Art)"
15626,"Comedy,Romance,Shoujo","Shiraishi, Yuki (Story & Art)"
15627,"Comedy,Romance,Shoujo,Sports","Sakura, Amyuu (Story & Art)"
15628,"Comedy,Romance,School,Shoujo","Ichikawa, Shou (Story & Art)"
15631,Yaoi,"Amagi, Reno (Story & Art)"
15636,Yaoi,"Sugimoto, Farina (Story & Art)"
15640,"Historical,Yaoi,Psychological","Tagame, Gengorou (Story & Art)"
15643,Yaoi,"Yoneda, Kou (Story & Art)"
15649,"Fantasy,Magic,School,Josei","Seno, Tatsune (Story & Art), Takamiya, Aya (Story & Art)"
15653,"Adventure,Drama,Fantasy,Shoujo","Ok, Sae Rom (Story & Art)"
15654,"Historical,Shounen Ai","Yoneda, Kou (Story & Art)"
15656,"Action,Adventure,Fantasy,Shounen","Akai, Masayuki (Story & Art)"
15657,"Comedy,Fantasy,Yaoi","Asa, Kusuko (Story & Art)"
15659,Yaoi,"Narazaki, Neneko (Story & Art)"
15661,"Romance,School,Shoujo","Shiumi, Saki (Story & Art)"
15667,"Romance,School,Shoujo","Mamiya, Rin (Story & Art)"
15669,"Comedy,School,Shoujo","Fujinaka, Chise (Story & Art)"
15671,"Romance,Shoujo","Mamura, Mio (Story & Art)"
15675,"Romance,School,Shoujo","Yoshizumi, Wataru (Story & Art)"
15677,"Ecchi,Yuri","Shinonome, Tarou (Story & Art)"
15678,"Seinen,Gender Bender","Okazaki, Takeru (Story & Art)"
15689,"Action,Adventure,Sci-Fi","Asamiya, Kia (Art), Lucas, George (Story)"
15691,"Comedy,Mystery,Ecchi,Seinen","Urasawa, Naoki (Story & Art)"
15692,"Mystery,Supernatural,Seinen","Hirano, Toshiki (Story), Abe, Youichi (Art), Uetake, Sumio (Story)"
15700,"School,Yaoi","Kamon, Saeko (Story & Art)"
15702,"Comedy,Romance,School,Shoujo","Obara, Shou (Story & Art)"
15706,"Romance,Shoujo","Kawamaru, Shin (Story & Art)"
15712,"Romance,Shoujo","Cheng, Huei-Yuan (Story & Art)"
15715,"Action,Comedy,Mystery,Supernatural",Mochi (Story & Art)
15718,"Comedy,Romance,Shoujo","Shiraishi, Yuki (Story & Art)"
15724,"Romance,School,Shoujo","Seta, Haruhi (Story & Art)"
15737,"Romance,Shoujo,Slice of Life","Shibano, Yuka (Story & Art)"
15743,"Comedy,Supernatural,Seinen",F4U (Story & Art)
15762,"Comedy,Drama,Romance,Yaoi","Takaku, Shouko (Story & Art)"
15764,"Action,Comedy,Mystery,Drama,Fantasy,Supernatural,Seinen","Boichi (Art), Yajima, Masao (Story)"
15765,"Shoujo,Slice of Life","Hagio, Moto (Story & Art)"
15768,"Historical,Yuri","Takahashi, Itsumi (Story & Art)"
15774,"Comedy,Romance,School,Shoujo","Minami, Touko (Story & Art)"
15777,Yaoi,"Nigoshi, Toshimi (Story & Art)"
15779,"Yaoi,Supernatural","Inariya, Fusanosuke (Story & Art)"
15794,Yaoi,"Oki, Ginjou (Story & Art)"
15795,"Drama,Romance,School,Sports,Seinen","Yamahana, Noriyuki (Story & Art)"
15805,"Mystery,Horror,Romance,School,Shounen,Supernatural",Maybe (Story & Art)
15806,"Drama,Shoujo","Momoyuki, Kotori (Story & Art)"
15808,"Mystery,Fantasy,Romance,Shoujo","Lee, So Young (Story & Art)"
15816,"Comedy,Fantasy,Romance,Shounen","Tamura, Mitsuhisa (Story & Art)"
15818,"Historical,Yaoi","Hidaka, Shoko (Story & Art)"
15819,"Comedy,Hentai,Horror,Romance,Vampire,Supernatural",TYPE.90 (Story & Art)
15820,"Comedy,Fantasy,Romance,Shoujo","Matsumoto, Natsumi (Story & Art)"
15821,"Drama,Romance","Mikaze, Takashi (Art)"
15822,"Comedy,Slice of Life,Seinen","Tamura, Temari (Story & Art)"
15829,Shoujo,"Momoyama, Anzu (Story & Art)"
15830,Yaoi,"Kaiya, Tatsumi (Story & Art)"
15832,"Comedy,Ecchi,Romance,School,Harem","Midorigi, Mura (Art), Ricotta (Story)"
15834,"Comedy,Ecchi,Romance,Harem,Seinen","Nishinaka, Charlie (Story & Art)"
15835,"Romance,Shoujo","Fujiwara, Kiyo (Story & Art)"
15839,"Romance,Shoujo",Kaori (Story & Art)
15843,Yaoi,"Yuzuki, Ichi (Story & Art)"
15844,"Romance,Yaoi","Moegi, Yuu (Story & Art)"
15845,"School,Yaoi","Miyazawa, Yura (Story & Art)"
15848,"Action,Ecchi,Historical,Martial Arts,Samurai,Romance,Shounen","Fukuda, Hiroshi (Story & Art)"
15887,"Ecchi,Shounen,Supernatural","Suihei, Kiki (Art)"
15892,"Action,Adventure,Mystery,Drama,Martial Arts,School,Shoujo","Wada, Shinji (Story & Art)"
15895,"Comedy,Parody,Supernatural,Psychological,Seinen","Furuya, Usamaru (Story & Art)"
15899,"School,Yaoi","Minami, Haruka (Story & Art)"
15916,Historical,"Hitler, Adolf (Story), Variety Art Works (Art)"
15921,"Action,Adventure,Comedy,Dementia,Drama,Ecchi,Magic,Martial Arts,Shounen,Supernatural","Mashima, Hiro (Story & Art)"
15924,"Drama,Historical,Romance,Shoujo","Saitou, Chiho (Story & Art)"
15925,Hentai,OKAWARI (Story & Art)
15933,"Fantasy,Romance,Shoujo",CLAMP (Story & Art)
15937,Seinen,"Kouzuki, Tsukasa (Story), Munyuu (Art)"
15942,Yaoi,"Fukiyama, Rico (Story & Art)"
15943,"Comedy,Ecchi,Gender Bender",KEN+ (Story & Art)
15948,Hentai,"Sekiya, Asami (Story & Art)"
15957,Yaoi,"Fujiwara, Takumi (Story & Art)"
15964,"Romance,School,Shoujo","Matsuno, Mika (Story & Art)"
15974,"Comedy,Romance,School,Shoujo","Toumori, Miyoshi (Story & Art)"
15978,"Action,Ecchi,School,Shounen,Super Power,Supernatural","Saijou, Shinji (Art), Gouya, Daisuke (Story)"
15979,Hentai,"Sekiya, Asami (Story & Art)"
15982,Shoujo,"Meme, Iwaoka (Story & Art)"
15991,"Romance,Shoujo","Shimaki, Ako (Story & Art)"
15993,"Drama,Romance,Shoujo","Shimaki, Ako (Story & Art)"
15997,"Romance,Shoujo","Oouchi, Natsumi (Story & Art)"
15998,"Action,Martial Arts,Shounen","Yumemakura, Baku (Story), Itagaki, Keisuke (Art)"
15999,"Action,Adventure,Shounen,Supernatural","Itou, Shamu (Story & Art)"
16004,Yaoi,Halco (Story & Art)
16006,"Romance,School,Shoujo","Shibano, Yuka (Story & Art)"
16008,"Comedy,Drama,Shoujo","Nakahara, Aya (Story & Art)"
16010,"Comedy,Dementia,Parody,Doujinshi","CLAMP (Story & Art), Koge-Donbo* (Story & Art), Ikumi, Mia (Story & Art)"
16011,"School,Yaoi","Narazaki, Souta (Story & Art)"
16013,Yaoi,"Koide, Mieko (Story & Art)"
16016,"Drama,Romance,School,Shoujo","Yokoyama, Mayumi (Story & Art), Ashihara, Hinako (Story & Art), Motomi, Kyousuke (Story & Art), Washio, Mie (Story & Art), Izumi, Kaneyoshi (Story & Art), Ozaki, Ira (Story & Art), Taamo (Story & Art)"
16018,"Drama,Slice of Life,Seinen","Akishige, Manabu (Art), Kaneshiro, Kazuki (Story)"
16019,"Comedy,Drama,Romance,Slice of Life,Seinen","Kira, Takashi (Story & Art)"
16026,"Comedy,Ecchi,Fantasy","Nobuyoshi, Samurai (Story & Art), Akizuki, Wataru (Story & Art), Mizuki, Hitoshi (Story & Art), Momoi, Ryouta (Story & Art), Houjou, Akira (Story & Art), Sagano, Aoi (Story & Art)"
16031,"Drama,Romance,School,Yaoi","Yamamoto, Kotetsuko (Art), Sakiya, Haruhi (Story)"
16034,"Romance,School,Shoujo,Supernatural","Tobina, Touya (Story & Art)"
16036,"Drama,Fantasy,Romance,School,Shoujo,Supernatural","Tobina, Touya (Story & Art)"
16037,Yaoi,"Aoiro, Iriko (Story & Art)"
16038,"Comedy,Sci-Fi,Shounen","Toriyama, Akira (Story & Art)"
16047,"Hentai,Supernatural","Cle, Masahiro (Story & Art)"
16053,"Drama,Supernatural,Psychological","Mashiba, Shin (Story & Art)"
16055,Yaoi,"Suga, Kunihiko (Story & Art)"
16057,Yaoi,"Mamahara, Ellie (Art), Tono, Haruhi (Story)"
16058,"Comedy,School,Yaoi","Koujima, Nazuki (Story & Art)"
16060,"Action,Fantasy,Shounen,Supernatural","Park, Sung-Woo (Story & Art)"
16061,"Drama,Yaoi","Yoneda, Kou (Story & Art)"
16066,"Action,Mecha","Imaishi, Hiroyuki (Story & Art), Nagai, Go (Story & Art), Ooi, Masakazu (Story & Art), Tamaki, Nozomu (Story & Art), Shimizu, Eichi (Story), Shimoguchi, Tomohiro (Art), Tsushima, Naoto (Story & Art)"
16067,"Drama,Psychological,Seinen","Furuya, Usamaru (Story & Art), Otsuichi (Story)"
16077,"Shounen Ai,Doujinshi","Miyamoto, Kano (Story & Art)"
16078,"Drama,Yaoi","Yamada, Yugi (Art), Aida, Saki (Story)"
16081,"Mystery,Drama,Horror,Magic,Shounen,Psychological","Natsumi, Kei (Art), Ryukishi07 (Story)"
16082,Yaoi,"Kyouyama, Atsuki (Story & Art)"
16084,"Comedy,Romance,Yaoi","Suzuki, Tsuta (Story & Art)"
16088,"Action,Mecha,Shounen","Yatate, Hajime (Story), Moriya, Naoki (Art)"
16093,"Action,Comedy,Sci-Fi,Supernatural,Military",
16101,Hentai,Midori no Rupe (Story & Art)
16104,"Comedy,Shounen,Slice of Life","Kumeta, Kouji (Story), Yasu (Art)"
16109,"Dementia,Drama,Fantasy,Horror,Supernatural,Psychological,Seinen","Kotokawa, Aya (Story & Art), Hanamura, Rie (Story & Art)"
16110,"Action,Comedy,Fantasy,Kids,Martial Arts,Sci-Fi","Ooishi, Naho (Story & Art)"
16118,"Comedy,Slice of Life,Seinen","Takahashi, Rumiko (Story & Art)"
16121,"Comedy,Romance,Slice of Life,Seinen","Unita, Yumi (Story & Art)"
16128,Hentai,"Oyamada, Todd (Story & Art)"
16130,Hentai,"Senke, Kagero (Story & Art)"
16131,"Demons,Fantasy,Hentai",T.K-1 (Story & Art)
16133,"Demons,Fantasy,Hentai","Erect, Sawaru (Story & Art)"
16139,"Comedy,Hentai,Romance",Maybe (Story & Art)
16144,"Demons,Mystery,Drama,Horror,Magic,Psychological","Ryukishi07 (Story), Souichirou (Art)"
16148,"Fantasy,Shoujo","Fujimaru, Mamenosuke (Story & Art), QuinRose (Story)"
16149,"Fantasy,Romance,Shoujo,Harem","Fujimaru, Mamenosuke (Story & Art), QuinRose (Story)"
16150,"Fantasy,Shoujo",Bikke (Story & Art)
16151,"Drama,Slice of Life","Kurosawa, Akiyo (Story & Art)"
16156,"Action,Adventure,Comedy,Fantasy,Magic,Shounen","Yang, Chen Da (Story & Art)"
16161,"Action,Comedy,Seinen","Oowada, Hideki (Story & Art)"
16166,"Action,Comedy,Drama,Ecchi,Fantasy,Martial Arts,Romance","Yang, Jae Hyun (Art), Jeon, Geuk-jin (Story)"
16168,"Drama,Mecha,Sci-Fi,Shounen,Space,Military","Tomino, Yoshiyuki (Story), Murakami, Toshiya (Art)"
16172,"Comedy,Romance,Josei","Igarashi, Ran (Story & Art)"
16174,"Action,Fantasy,Supernatural,Josei","Serikawa, Mame (Story & Art)"
16179,"Adventure,Drama,Fantasy,Romance,Harem,Josei","Futaba, Haduki (Art), QuinRose (Story)"
16182,"Comedy,Romance,Shoujo","Kuriki, Shouko (Story & Art)"
16185,"School,Shoujo","Ikuemi, Ryou (Story & Art)"
16188,"Comedy,Romance,Josei","Nemu, Youko (Story & Art)"
16190,,KID (Story & Art)
16192,"Romance,Sports,Josei","Yoshino, Aki (Story & Art)"
16193,,KID (Story & Art)
16194,"Drama,Romance","Wadapen. (Art), Nakazawa, Takumi (Story)"
16195,"Action,Adventure,Drama,Fantasy,Josei","Minekura, Kazuya (Story & Art)"
16198,"Shounen,Supernatural",Marimo (Story & Art)
16199,Shoujo,"Iketani, Rikako (Story & Art)"
16200,"Shoujo,Supernatural","Asuka, Izumi (Story & Art)"
16203,"Drama,Romance,School,Shoujo","Hikawa, Kyouko (Story & Art)"
16214,"Comedy,Hentai,Harem","Yasui, Riosuke (Story & Art)"
16215,"Yaoi,Gender Bender","Makita, Maki (Story & Art)"
16220,"Adventure,Fantasy,Romance,Josei","Shimotsuki, Haruka (Story), Fujimura, Ayumi (Art), Hiyama, Nao (Story)"
16229,"Drama,Historical,Yaoi","Minami, Megumu (Story & Art)"
16230,Yaoi,"Tsuda, Mamoru (Story & Art)"
16233,"Drama,Yaoi","Minami, Megumu (Story & Art)"
16235,Yaoi,Rino (Story & Art)
16236,"Comedy,School,Seinen","Tenpou, Gensui (Story & Art)"
16237,"Comedy,Drama,Romance,School,Shoujo,Supernatural,Gender Bender","Shinjou, Mayu (Story & Art)"
16241,"Action,Ecchi,Martial Arts,School,Shounen,Supernatural",Hiyohiyo (Story & Art)
16243,"Action,Comedy,Historical,Sci-Fi,Shounen","Tashiro, Kenji (Story & Art)"
16245,"Drama,Romance,School,Shoujo","Sakura, Amyuu (Story & Art)"
16246,"Action,Comedy,Ecchi,Martial Arts,School,Seinen","Amatsu, Sae (Story & Art)"
16247,"Action,Shounen,Sports","Nishiyama, Yuriko (Story & Art)"
16252,"Action,Romance,Shoujo","Toyota, Yuu (Story & Art)"
16253,"Romance,School,Shoujo,Supernatural","Shibano, Yuka (Story & Art)"
16256,"Ecchi,Romance,School,Psychological,Seinen","Ooshiro, Youkou (Story & Art)"
16266,"Comedy,Hentai,Yuri",
16269,"Ecchi,School,Harem,Seinen",Haruki (Story & Art)
16272,Shoujo,"Kim, Dong Hwa (Story & Art)"
16276,"Drama,Romance,Yaoi,Gender Bender","Nakamura, Asumiko (Story & Art)"
16279,Seinen,"Kusakabe, Rei (Story & Art)"
16282,"Comedy,Supernatural","Akai, Higasa (Story & Art)"
16283,"Comedy,Shounen,Supernatural","Akai, Higasa (Story & Art)"
16285,"Action,Mystery,Fantasy,Historical,Horror,Seinen","Fujita, Kazuhiro (Story & Art)"
16290,"Action,Mystery,Seinen","Nanatsuki, Kyoichi (Story), Fujiwara, Yoshihide (Art)"
16305,"Drama,School,Shoujo Ai",Chi-Ran (Story & Art)
16308,"Romance,Shoujo","Tsuzuki, Moe (Story & Art)"
16310,"Historical,Romance,Shoujo","Sumomo, Momo (Story & Art)"
16312,"Mystery,Shoujo","Fujieda, Toru (Art)"
16315,"Comedy,Romance,School,Shounen,Slice of Life,Supernatural","Sakuraba, Coharu (Story & Art)"
16319,"Action,Adventure,Fantasy,Shounen","Yonehara, Hideyuki (Story & Art)"
16321,"Comedy,Romance,Seinen","Inoue, Santa (Story & Art)"
16324,"Dementia,Hentai,Horror","Maruo, Suehiro (Story & Art)"
16325,"Drama,Sports,Seinen","Matsumoto, Taiyou (Story & Art)"
16326,Hentai,"Kurita, Yugo (Story & Art)"
16332,"Romance,Yaoi","Kawai, Touko (Story & Art)"
16336,"Comedy,Hentai,Harem","Yasui, Riosuke (Story & Art)"
16337,"Comedy,Ecchi,Hentai,Magic,Harem",LEE (Story & Art)
16342,"Comedy,Drama,Romance,Slice of Life","Koizumi, Yoshihiro (Story & Art)"
16344,"Drama,Sci-Fi,Yuri,Seinen","Yoshitomi, Akihito (Story & Art)"
16350,"Romance,Yaoi","Kamuro, Koreaki (Story & Art)"
16355,"Drama,Romance,School,Shoujo","Hwang, Mi Ri (Art), Yeon, Young-Hee (Story)"
16357,"Drama,Yaoi","Yamashita, Tomoko (Story & Art)"
16358,"Drama,Romance,Yaoi","Takagi, Sakuya (Story & Art)"
16359,"Comedy,Yaoi","Aniya, Yuiji (Story & Art)"
16360,Yaoi,"Miike, Romuco (Story & Art)"
16365,Hentai,"Manabe, Jouji (Story & Art)"
16368,"Hentai,Romance,Gender Bender","Ono, Toshihiro (Story & Art)"
16376,Shoujo,"Tamura, Yumi (Story & Art)"
16377,"Comedy,Romance,Shoujo","Ono, Yurie (Story & Art)"
16378,"Comedy,Ecchi,Romance,School,Seinen","Itosugi, Masahiro (Art), Enterbrain (Story)"
16381,Shounen,"Konata, Hyuura (Art)"
16382,Shoujo,"Mizoguchi, Ryouko (Story & Art)"
16385,"Drama,Romance,Yaoi","Hasukawa, Ai (Art), Tono, Haruhi (Story)"
16391,"Drama,Sci-Fi,Josei","Inui, Miku (Story & Art)"
16392,"Vampire,Yaoi,Supernatural,Doujinshi","Watanabe, Asia (Story & Art)"
16398,"Action,Comedy,Ecchi,Supernatural,Seinen","Mitsunaga, Yasunori (Story & Art)"
16449,"Historical,Josei","Inui, Miku (Story & Art)"
16452,"Drama,Romance,Shoujo Ai","Himawari, Souya (Story & Art)"
16456,Mecha,"Inoue, Daisuke (Story & Art)"
16464,"Hentai,School","Shindo, L (Story & Art)"
16468,"Comedy,Fantasy,Romance,Sci-Fi,Psychological","Akira (Story), Weshica/Shougo (Art)"
16469,"Hentai,Romance","Kaneko, Toshiaki (Story & Art)"
16475,"Hentai,Romance",Nico Pun Nise (Story & Art)
16478,"Drama,Romance,Shoujo","Mizutani, Ai (Story & Art)"
16480,"Action,Shoujo,Supernatural",Kyuugou (Story & Art)
16484,"Drama,Yaoi","Nakamura, Asumiko (Story & Art)"
16486,"Romance,Yaoi","Konohara, Narise (Story), Asou, Mitsuaki (Art)"
16488,"Hentai,Yuri,Gender Bender","Azuki, Kurenai (Story & Art)"
16498,"Romance,School,Supernatural,Josei","Kouga, Yun (Story & Art)"
16499,"Action,Comedy,Supernatural,Seinen","Gotsubo, Masaru (Art), Satou, Dai (Story)"
16506,"Drama,Romance,Shoujo","Aizawa, Haruka (Story & Art)"
16512,"Adventure,Ecchi,Fantasy,Romance,Shoujo Ai,Seinen",Kaishaku (Story & Art)
16524,"Action,Adventure,Fantasy,Harem,Seinen",Shirotsumekusa (Story & Art)
16526,"Action,Comedy,Fantasy,Magic,Romance,School,Shounen","Inoue, Kazurou (Story & Art)"
16529,"Adventure,Comedy,Super Power","Shibata, Ami (Story & Art)"
16531,"Comedy,Dementia,School,Shounen,Supernatural","Aimoto, Shou (Story & Art)"
16532,"Action,Adventure,Historical,Shounen","Shiibashi, Hiroshi (Story & Art)"
16533,"Drama,Yaoi","Fujisaki, Kou (Story & Art)"
16534,"Romance,Shoujo",Mitsurugi (Story & Art)
16542,"Action,Comedy,School,Shounen,Military","Tennouji, Kitsune (Story & Art)"
16546,Hentai,"Ohtomo, Takuji (Story & Art)"
16548,"Romance,Shoujo","Watase, Yuu (Story & Art)"
16549,"Romance,Yaoi","Narazaki, Neneko (Story & Art)"
16555,"School,Sports,Seinen","Nakahara, Yuu (Art), Kamio, Ryuu (Story)"
16560,Hentai,"Komine, Tsubasa (Story & Art)"
16564,"School,Shounen Ai,Doujinshi","Kaiya, Tatsumi (Story & Art)"
16567,"Action,Adventure,Drama,Fantasy,Romance,Shounen",ichtys (Story & Art)
16571,"Romance,School,Shoujo","Seo, Eriko (Story & Art)"
16572,"Action,Adventure,Comedy,Shounen,Super Power,Supernatural","Takei, Hiroyuki (Story & Art)"
16579,Yaoi,"Fujikawa, Ruri (Story & Art)"
16583,"Romance,Shoujo","Yagami, Chitose (Story & Art)"
16589,"Mystery,Drama,Ecchi,Romance,School,Psychological","Tanigawa, Nagaru (Story), Natsumi, Kohane (Art)"
16592,"Comedy,Ecchi,Romance,Seinen","Nakajima, Chizuna (Story & Art)"
16593,"Action,Drama,Shoujo","Yoshida, Akimi (Story & Art)"
16594,"Drama,Fantasy,Psychological,Seinen","Matsumoto, Jiro (Story & Art)"
16595,"Comedy,Ecchi,Sports,Seinen",tenkla (Story & Art)
16596,"Comedy,Mystery,Ecchi,Seinen",tenkla (Story & Art)
16597,"Comedy,Ecchi,Yuri,Seinen","Nakajima, Chizuna (Story & Art)"
16598,Yaoi,"Kamo, Nabako (Story & Art)"
16601,"Drama,School,Shoujo,Psychological","Suenobu, Keiko (Story & Art)"
16604,"Action,Martial Arts,School,Shounen","Yokoyama, Masahiko (Story), Oojiba, Ken (Art)"
16607,"Action,Comedy,Ecchi","Satou, Shouji (Story & Art)"
16608,"Action,Adventure,Ecchi","Satou, Shouji (Story & Art)"
16614,"Romance,School,Shoujo","Yukimaru, Moe (Story & Art)"
16617,Horror,"Hino, Hideshi (Story & Art)"
16621,"Comedy,Slice of Life","Kera, Eiko (Story & Art)"
16625,"School,Yaoi","Natsukawa, Shiori (Story & Art)"
16628,"Action,Comedy,Fantasy,Horror,Shounen,Supernatural","Nightow, Yasuhiro (Story & Art)"
16631,"Yaoi,Doujinshi","Inariya, Fusanosuke (Story & Art)"
16635,"Drama,Yaoi,Supernatural",est em (Story & Art)
16637,"Demons,Romance,Shoujo,Supernatural","Saijou, Ayano (Story & Art)"
16647,"Comedy,Romance,School,Yaoi","Kobato, Mebaru (Story & Art)"
16648,"Action,Comedy,Drama,Supernatural","Maeda, Jun (Story), GotoP (Art)"
16650,"Action,Fantasy,Vampire,Supernatural,Seinen","Cho, Jerry (Story & Art)"
16654,"Romance,School,Shoujo,Sports","Shibano, Yuka (Story & Art)"
16657,"Drama,Magic,School,Shounen","Tashiro, Tetsuya (Story & Art)"
16658,"Comedy,Ecchi,Seinen","Inoue, Kazurou (Story & Art)"
16659,"Game,Seinen","Fukumoto, Nobuyuki (Story & Art)"
16665,"School,Shoujo Ai","Amaguri, Tarou (Story & Art)"
16668,"Action,Adventure,Comedy,Fantasy,Shounen","Raiku, Makoto (Story & Art)"
16669,"Fantasy,Historical,Shoujo",Aki (Story & Art)
16672,"Sci-Fi,Shoujo","Ninomiya, Ai (Story), Tagura, Tohru (Art)"
